id,shubetu_id,kokushi_id,school_cd,gakubu_cd,bunri_type,school_name,school_kananame,gakubu_name
4740,1,2,308,991,1,東京国際大学,トウキヨウコクサイダイガク,その他文系学部
4741,1,2,308,992,2,東京国際大学,トウキヨウコクサイダイガク,その他理系学部
4742,0,2,7308,346,1,東京国際大学大学院,トウキヨウコクサイダイガクダイガクイン,臨床心理学研究科
4743,0,2,7308,714,1,東京国際大学大学院,トウキヨウコクサイダイガクダイガクイン,経済学研究科
4744,0,2,7308,758,1,東京国際大学大学院,トウキヨウコクサイダイガクダイガクイン,国際関係学研究科
4745,0,2,7308,777,1,東京国際大学大学院,トウキヨウコクサイダイガクダイガクイン,社会学研究科
4746,0,2,7308,792,1,東京国際大学大学院,トウキヨウコクサイダイガクダイガクイン,商学研究科
4747,0,2,7308,994,1,東京国際大学大学院,トウキヨウコクサイダイガクダイガクイン,その他文系研究科
4748,0,2,7308,995,2,東京国際大学大学院,トウキヨウコクサイダイガクダイガクイン,その他理系研究科
4749,1,2,881,774,2,東京歯科大学,トウキヨウシカダイガク,歯学部
4750,1,2,881,991,1,東京歯科大学,トウキヨウシカダイガク,その他文系学部
4751,1,2,881,992,2,東京歯科大学,トウキヨウシカダイガク,その他理系学部
4752,0,2,7881,773,2,東京歯科大学大学院,トウキヨウシカダイガクダイガクイン,歯学研究科
4753,0,2,7881,994,1,東京歯科大学大学院,トウキヨウシカダイガクダイガクイン,その他文系研究科
4754,0,2,7881,995,2,東京歯科大学大学院,トウキヨウシカダイガクダイガクイン,その他理系研究科
4755,1,2,887,171,2,東京慈恵会医科大学,トウキヨウジケイカイイカダイガク,医学部
4756,1,2,887,991,1,東京慈恵会医科大学,トウキヨウジケイカイイカダイガク,その他文系学部
4757,1,2,887,992,2,東京慈恵会医科大学,トウキヨウジケイカイイカダイガク,その他理系学部
4758,0,2,7887,664,2,東京慈恵会医科大学大学院,トウキヨウジケイカイイカダイガクダイガクイン,医学研究科
4759,0,2,7887,994,1,東京慈恵会医科大学大学院,トウキヨウジケイカイイカダイガクダイガクイン,その他文系研究科
4760,0,2,7887,995,2,東京慈恵会医科大学大学院,トウキヨウジケイカイイカダイガクダイガクイン,その他理系研究科
4761,1,2,370,21,1,東京純心女子大学,トウキヨウジユンシンジヨシダイガク,現代文化学部
4762,1,2,370,991,1,東京純心女子大学,トウキヨウジユンシンジヨシダイガク,その他文系学部
4763,1,2,370,992,2,東京純心女子大学,トウキヨウジユンシンジヨシダイガク,その他理系学部
4764,1,2,428,21,1,東京純心大学,トウキヨウジユンシンダイガク,現代文化学部
4765,1,2,428,693,2,東京純心大学,トウキヨウジユンシンダイガク,看護学部
4766,1,2,428,991,1,東京純心大学,トウキヨウジユンシンダイガク,その他文系学部
4767,1,2,428,992,2,東京純心大学,トウキヨウジユンシンダイガク,その他理系学部
4768,1,2,285,67,1,東京情報大学,トウキヨウジヨウホウダイガク,総合情報学部
4769,1,2,285,67,2,東京情報大学,トウキヨウジヨウホウダイガク,総合情報学部
4770,1,2,285,693,2,東京情報大学,トウキヨウジヨウホウダイガク,看護学部
4771,1,2,285,991,1,東京情報大学,トウキヨウジヨウホウダイガク,その他文系学部
4772,1,2,285,992,2,東京情報大学,トウキヨウジヨウホウダイガク,その他理系学部
4773,0,2,7285,987,1,東京情報大学大学院,トウキヨウジヨウホウダイガクダイガクイン,総合情報学研究科
4774,0,2,7285,994,1,東京情報大学大学院,トウキヨウジヨウホウダイガクダイガクイン,その他文系研究科
4775,0,2,7285,995,2,東京情報大学大学院,トウキヨウジヨウホウダイガクダイガクイン,その他理系研究科
4776,1,2,375,355,1,東京女学館大学,トウキヨウジヨガクカンダイガク,国際教養学部
4777,1,2,375,991,1,東京女学館大学,トウキヨウジヨガクカンダイガク,その他文系学部
4778,1,2,375,992,2,東京女学館大学,トウキヨウジヨガクカンダイガク,その他理系学部
4779,1,2,888,171,2,東京女子医科大学,トウキヨウジヨシイカダイガク,医学部
4780,1,2,888,693,2,東京女子医科大学,トウキヨウジヨシイカダイガク,看護学部
4781,1,2,888,991,1,東京女子医科大学,トウキヨウジヨシイカダイガク,その他文系学部
4782,1,2,888,992,2,東京女子医科大学,トウキヨウジヨシイカダイガク,その他理系学部
4783,0,2,7888,664,2,東京女子医科大学大学院,トウキヨウジヨシイカダイガクダイガクイン,医学研究科
4784,0,2,7888,692,2,東京女子医科大学大学院,トウキヨウジヨシイカダイガクダイガクイン,看護学研究科
4785,0,2,7888,994,1,東京女子医科大学大学院,トウキヨウジヨシイカダイガクダイガクイン,その他文系研究科
4786,0,2,7888,995,2,東京女子医科大学大学院,トウキヨウジヨシイカダイガクダイガクイン,その他理系研究科
4787,1,2,378,80,1,東京女子体育大学,トウキヨウジヨシタイイクダイガク,体育学部
4788,1,2,378,991,1,東京女子体育大学,トウキヨウジヨシタイイクダイガク,その他文系学部
4789,1,2,378,992,2,東京女子体育大学,トウキヨウジヨシタイイクダイガク,その他理系学部
4790,1,2,376,11W,1,東京女子大学,トウキヨウジヨシダイガク,現代教養学部
4791,1,2,376,11W,2,東京女子大学,トウキヨウジヨシダイガク,現代教養学部
4792,1,2,376,991,1,東京女子大学,トウキヨウジヨシダイガク,その他文系学部
4793,1,2,376,992,2,東京女子大学,トウキヨウジヨシダイガク,その他理系学部
4794,0,2,7376,823,1,東京女子大学大学院,トウキヨウジヨシダイガクダイガクイン,人間科学研究科
4795,0,2,7376,958,2,東京女子大学大学院,トウキヨウジヨシダイガクダイガクイン,理学研究科
4796,0,2,7376,994,1,東京女子大学大学院,トウキヨウジヨシダイガクダイガクイン,その他文系研究科
4797,0,2,7376,995,2,東京女子大学大学院,トウキヨウジヨシダイガクダイガクイン,その他理系研究科
4798,1,2,889,820,1,東京神学大学,トウキヨウシンガクダイガク,神学部
4799,1,2,889,991,1,東京神学大学,トウキヨウシンガクダイガク,その他文系学部
4800,1,2,889,992,2,東京神学大学,トウキヨウシンガクダイガク,その他理系学部
4801,0,2,7889,819,1,東京神学大学大学院,トウキヨウシンガクダイガクダイガクイン,神学研究科
4802,0,2,7889,994,1,東京神学大学大学院,トウキヨウシンガクダイガクダイガクイン,その他文系研究科
4803,0,2,7889,995,2,東京神学大学大学院,トウキヨウシンガクダイガクダイガクイン,その他理系研究科
4804,1,2,420,37B,1,東京聖栄大学,トウキヨウセイエイダイガク,健康栄養学部
4805,1,2,420,991,1,東京聖栄大学,トウキヨウセイエイダイガク,その他文系学部
4806,1,2,420,992,2,東京聖栄大学,トウキヨウセイエイダイガク,その他理系学部
4807,1,2,289,7,1,東京成徳大学,トウキヨウセイトクダイガク,経営学部
4808,1,2,289,01P,1,東京成徳大学,トウキヨウセイトクダイガク,子ども学部
4809,1,2,289,30,1,東京成徳大学,トウキヨウセイトクダイガク,国際学部
4810,1,2,289,42,1,東京成徳大学,トウキヨウセイトクダイガク,人文学部
4811,1,2,289,07T,1,東京成徳大学,トウキヨウセイトクダイガク,応用心理学部
4812,1,2,289,991,1,東京成徳大学,トウキヨウセイトクダイガク,その他文系学部
4813,1,2,289,992,2,東京成徳大学,トウキヨウセイトクダイガク,その他理系学部
4814,0,2,7289,816,1,東京成徳大学大学院,トウキヨウセイトクダイガクダイガクイン,心理学研究科
4815,0,2,7289,994,1,東京成徳大学大学院,トウキヨウセイトクダイガクダイガクイン,その他文系研究科
4816,0,2,7289,995,2,東京成徳大学大学院,トウキヨウセイトクダイガクダイガクイン,その他理系研究科
4817,1,2,380,84,1,東京造形大学,トウキヨウゾウケイダイガク,造形学部
4818,1,2,380,991,1,東京造形大学,トウキヨウゾウケイダイガク,その他文系学部
4819,1,2,380,992,2,東京造形大学,トウキヨウゾウケイダイガク,その他理系学部
4820,0,2,7380,883,1,東京造形大学大学院,トウキヨウゾウケイダイガクダイガクイン,造形研究科
4821,0,2,7380,994,1,東京造形大学大学院,トウキヨウゾウケイダイガクダイガクイン,その他文系研究科
4822,0,2,7380,995,2,東京造形大学大学院,トウキヨウゾウケイダイガクダイガクイン,その他理系研究科
4823,1,1,45,1,1,東京大学,トウキヨウダイガク,法学部
4824,1,1,45,4,1,東京大学,トウキヨウダイガク,経済学部
4825,1,1,45,11,1,東京大学,トウキヨウダイガク,教養学部
4826,1,1,45,11,2,東京大学,トウキヨウダイガク,教養学部
4827,1,1,45,41,1,東京大学,トウキヨウダイガク,文学部
4828,1,1,45,77,1,東京大学,トウキヨウダイガク,教育学部
4829,1,1,45,101,2,東京大学,トウキヨウダイガク,理学部
4830,1,1,45,103,2,東京大学,トウキヨウダイガク,工学部
4831,1,1,45,121,2,東京大学,トウキヨウダイガク,農学部
4832,1,1,45,161,2,東京大学,トウキヨウダイガク,薬学部
4833,1,1,45,171,2,東京大学,トウキヨウダイガク,医学部
4834,1,1,45,991,1,東京大学,トウキヨウダイガク,その他文系学部
4835,1,1,45,992,2,東京大学,トウキヨウダイガク,その他理系学部
4836,0,1,7045,187,1,東京大学大学院,トウキヨウダイガクダイガクイン,公共政策学教育部
4837,0,1,7045,428,1,東京大学大学院,トウキヨウダイガクダイガクイン,学際情報学府
4838,0,1,7045,442,2,東京大学大学院,トウキヨウダイガクダイガクイン,情報理工学系研究科
4839,0,1,7045,472,1,東京大学大学院,トウキヨウダイガクダイガクイン,学際情報学教育部
4840,0,1,7045,638,2,東京大学大学院,トウキヨウダイガクダイガクイン,新領域創成科学研究科
4841,0,1,7045,638,1,東京大学大学院,トウキヨウダイガクダイガクイン,新領域創成科学研究科
4842,0,1,7045,663,2,東京大学大学院,トウキヨウダイガクダイガクイン,医学系研究科
4843,0,1,7045,697,1,東京大学大学院,トウキヨウダイガクダイガクイン,教育学研究科
4844,0,1,7045,714,1,東京大学大学院,トウキヨウダイガクダイガクイン,経済学研究科
4845,0,1,7045,738,2,東京大学大学院,トウキヨウダイガクダイガクイン,工学系研究科
4846,0,1,7045,840,1,東京大学大学院,トウキヨウダイガクダイガクイン,人文社会系研究科
4847,0,1,7045,845,2,東京大学大学院,トウキヨウダイガクダイガクイン,数理科学研究科
4848,0,1,7045,879,1,東京大学大学院,トウキヨウダイガクダイガクイン,総合文化研究科
4849,0,1,7045,879,2,東京大学大学院,トウキヨウダイガクダイガクイン,総合文化研究科
4850,0,1,7045,911,2,東京大学大学院,トウキヨウダイガクダイガクイン,農学生命科学研究科
4851,0,1,7045,911,1,東京大学大学院,トウキヨウダイガクダイガクイン,農学生命科学研究科
4852,0,1,7045,943,1,東京大学大学院,トウキヨウダイガクダイガクイン,法学政治学研究科
4853,0,1,7045,954,2,東京大学大学院,トウキヨウダイガクダイガクイン,薬学系研究科
4854,0,1,7045,957,2,東京大学大学院,トウキヨウダイガクダイガクイン,理学系研究科
4855,0,1,7045,994,1,東京大学大学院,トウキヨウダイガクダイガクイン,その他文系研究科
4856,0,1,7045,995,2,東京大学大学院,トウキヨウダイガクダイガクイン,その他理系研究科
4857,1,2,157,0DQ,1,東京通信大学,トウキヨウツウシンダイガク,情報マネジメント学部
4858,1,2,157,167,1,東京通信大学,トウキヨウツウシンダイガク,人間福祉学部
4859,1,2,157,991,1,東京通信大学,トウキヨウツウシンダイガク,その他文系学部
4860,1,2,157,992,2,東京通信大学,トウキヨウツウシンダイガク,その他理系学部
4861,1,2,381,0EY,2,東京電機大学,トウキヨウデンキダイガク,未来科学部
4862,1,2,381,102,2,東京電機大学,トウキヨウデンキダイガク,理工学部
4863,1,2,381,103,2,東京電機大学,トウキヨウデンキダイガク,工学部
4864,1,2,381,159,2,東京電機大学,トウキヨウデンキダイガク,システムデザイン工学部
4865,1,2,381,441,2,東京電機大学,トウキヨウデンキダイガク,情報環境学部
4866,1,2,381,991,1,東京電機大学,トウキヨウデンキダイガク,その他文系学部
4867,1,2,381,992,2,東京電機大学,トウキヨウデンキダイガク,その他理系学部
4868,0,2,7381,05I,2,東京電機大学大学院,トウキヨウデンキダイガクダイガクイン,先端科学技術研究科
4869,0,2,7381,10V,2,東京電機大学大学院,トウキヨウデンキダイガクダイガクイン,未来科学研究科
4870,0,2,7381,274,2,東京電機大学大学院,トウキヨウデンキダイガクダイガクイン,情報環境学研究科
4871,0,2,7381,739,2,東京電機大学大学院,トウキヨウデンキダイガクダイガクイン,工学研究科
4872,0,2,7381,963,2,東京電機大学大学院,トウキヨウデンキダイガクダイガクイン,理工学研究科
4873,0,2,7381,994,1,東京電機大学大学院,トウキヨウデンキダイガクダイガクイン,その他文系研究科
4874,0,2,7381,995,2,東京電機大学大学院,トウキヨウデンキダイガクダイガクイン,その他理系研究科
4875,1,2,789,23,1,東京都市大学,トウキヨウトシダイガク,人間科学部
4876,1,2,789,61,1,東京都市大学,トウキヨウトシダイガク,環境情報学部
4877,1,2,789,0ES,2,東京都市大学,トウキヨウトシダイガク,知識工学部
4878,1,2,789,103,2,東京都市大学,トウキヨウトシダイガク,工学部
4879,1,2,789,11J,1,東京都市大学,トウキヨウトシダイガク,メディア情報学部
4880,1,2,789,12M,1,東京都市大学,トウキヨウトシダイガク,都市生活学部
4881,1,2,789,137,1,東京都市大学,トウキヨウトシダイガク,環境学部
4882,1,2,789,991,1,東京都市大学,トウキヨウトシダイガク,その他文系学部
4883,1,2,789,992,2,東京都市大学,トウキヨウトシダイガク,その他理系学部
4884,0,2,7789,612,2,東京都市大学大学院,トウキヨウトシダイガクダイガクイン,環境情報学研究科
4885,0,2,7789,739,2,東京都市大学大学院,トウキヨウトシダイガクダイガクイン,工学研究科
4886,0,2,7789,881,2,東京都市大学大学院,トウキヨウトシダイガクダイガクイン,総合理工学研究科
4887,0,2,7789,994,1,東京都市大学大学院,トウキヨウトシダイガクダイガクイン,その他文系研究科
4888,0,2,7789,995,2,東京都市大学大学院,トウキヨウトシダイガクダイガクイン,その他理系研究科
4889,1,2,382,121,2,東京農業大学,トウキヨウノウギヨウダイガク,農学部
4890,1,2,382,130,1,東京農業大学,トウキヨウノウギヨウダイガク,生物産業学部
4891,1,2,382,130,2,東京農業大学,トウキヨウノウギヨウダイガク,生物産業学部
4892,1,2,382,133,2,東京農業大学,トウキヨウノウギヨウダイガク,生命科学部
4893,1,2,382,437,1,東京農業大学,トウキヨウノウギヨウダイガク,国際食料情報学部
4894,1,2,382,437,2,東京農業大学,トウキヨウノウギヨウダイガク,国際食料情報学部
4895,1,2,382,625,2,東京農業大学,トウキヨウノウギヨウダイガク,応用生物科学部
4896,1,2,382,634,2,東京農業大学,トウキヨウノウギヨウダイガク,地域環境科学部
4897,1,2,382,991,1,東京農業大学,トウキヨウノウギヨウダイガク,その他文系学部
4898,1,2,382,992,2,東京農業大学,トウキヨウノウギヨウダイガク,その他理系学部
4899,0,2,7382,863,2,東京農業大学大学院,トウキヨウノウギヨウダイガクダイガクイン,生物産業学研究科
4900,0,2,7382,863,1,東京農業大学大学院,トウキヨウノウギヨウダイガクダイガクイン,生物産業学研究科
4901,0,2,7382,910,2,東京農業大学大学院,トウキヨウノウギヨウダイガクダイガクイン,農学研究科
4902,0,2,7382,910,1,東京農業大学大学院,トウキヨウノウギヨウダイガクダイガクイン,農学研究科
4903,0,2,7382,994,1,東京農業大学大学院,トウキヨウノウギヨウダイガクダイガクイン,その他文系研究科
4904,0,2,7382,995,2,東京農業大学大学院,トウキヨウノウギヨウダイガクダイガクイン,その他理系研究科
4905,1,1,53,103,2,東京農工大学,トウキヨウノウコウダイガク,工学部
4906,1,1,53,121,2,東京農工大学,トウキヨウノウコウダイガク,農学部
4907,1,1,53,991,1,東京農工大学,トウキヨウノウコウダイガク,その他文系学部
4908,1,1,53,992,2,東京農工大学,トウキヨウノウコウダイガク,その他理系学部
4909,0,1,7053,05E,2,東京農工大学大学院,トウキヨウノウコウダイガクダイガクイン,生物システム応用科学府
4910,0,1,7053,05Q,2,東京農工大学大学院,トウキヨウノウコウダイガクダイガクイン,農学府
4911,0,1,7053,419,2,東京農工大学大学院,トウキヨウノウコウダイガクダイガクイン,工学府
4912,0,1,7053,973,2,東京農工大学大学院,トウキヨウノウコウダイガクダイガクイン,連合農学研究科
4913,0,1,7053,994,1,東京農工大学大学院,トウキヨウノウコウダイガクダイガクイン,その他文系研究科
4914,0,1,7053,995,2,東京農工大学大学院,トウキヨウノウコウダイガクダイガクイン,その他理系研究科
4915,1,2,369,20,1,東京福祉大学,トウキヨウフクシダイガク,社会福祉学部
4916,1,2,369,77,1,東京福祉大学,トウキヨウフクシダイガク,教育学部
4917,1,2,369,323,1,東京福祉大学,トウキヨウフクシダイガク,心理学部
4918,1,2,369,922,1,東京福祉大学,トウキヨウフクシダイガク,保育児童学部
4919,1,2,369,991,1,東京福祉大学,トウキヨウフクシダイガク,その他文系学部
4920,1,2,369,992,2,東京福祉大学,トウキヨウフクシダイガク,その他理系学部
4921,0,2,7369,697,1,東京福祉大学大学院,トウキヨウフクシダイガクダイガクイン,教育学研究科
4922,0,2,7369,783,1,東京福祉大学大学院,トウキヨウフクシダイガクダイガクイン,社会福祉学研究科
4923,0,2,7369,816,1,東京福祉大学大学院,トウキヨウフクシダイガクダイガクイン,心理学研究科
4924,0,2,7369,994,1,東京福祉大学大学院,トウキヨウフクシダイガクダイガクイン,その他文系研究科
4925,0,2,7369,995,2,東京福祉大学大学院,トウキヨウフクシダイガクダイガクイン,その他理系研究科
4926,1,2,377,7,1,東京富士大学,トウキヨウフジダイガク,経営学部
4927,1,2,377,991,1,東京富士大学,トウキヨウフジダイガク,その他文系学部
4928,1,2,377,992,2,東京富士大学,トウキヨウフジダイガク,その他理系学部
4929,0,2,7377,702,1,東京富士大学大学院,トウキヨウフジダイガクダイガクイン,経営学研究科
4930,0,2,7377,994,1,東京富士大学大学院,トウキヨウフジダイガクダイガクイン,その他文系研究科
4931,0,2,7377,995,2,東京富士大学大学院,トウキヨウフジダイガクダイガクイン,その他理系研究科
4932,1,2,978,06M,1,東京未来大学,トウキヨウミライダイガク,こども心理学部
4933,1,2,978,539,1,東京未来大学,トウキヨウミライダイガク,モチベーション行動科学部
4934,1,2,978,991,1,東京未来大学,トウキヨウミライダイガク,その他文系学部
4935,1,2,978,992,2,東京未来大学,トウキヨウミライダイガク,その他理系学部
4936,1,2,383,133,2,東京薬科大学,トウキヨウヤツカダイガク,生命科学部
4937,1,2,383,161,2,東京薬科大学,トウキヨウヤツカダイガク,薬学部
4938,1,2,383,991,1,東京薬科大学,トウキヨウヤツカダイガク,その他文系学部
4939,1,2,383,992,2,東京薬科大学,トウキヨウヤツカダイガク,その他理系学部
4940,0,2,7383,868,2,東京薬科大学大学院,トウキヨウヤツカダイガクダイガクイン,生命科学研究科
4941,0,2,7383,955,2,東京薬科大学大学院,トウキヨウヤツカダイガクダイガクイン,薬学研究科
4942,0,2,7383,994,1,東京薬科大学大学院,トウキヨウヤツカダイガクダイガクイン,その他文系研究科
4943,0,2,7383,995,2,東京薬科大学大学院,トウキヨウヤツカダイガクダイガクイン,その他理系研究科
4944,1,2,384,7,1,東京理科大学,トウキヨウリカダイガク,経営学部
4945,1,2,384,101,2,東京理科大学,トウキヨウリカダイガク,理学部
4946,1,2,384,102,2,東京理科大学,トウキヨウリカダイガク,理工学部
4947,1,2,384,103,2,東京理科大学,トウキヨウリカダイガク,工学部
4948,1,2,384,104,2,東京理科大学,トウキヨウリカダイガク,基礎工学部
4949,1,2,384,161,2,東京理科大学,トウキヨウリカダイガク,薬学部
4950,1,2,384,991,1,東京理科大学,トウキヨウリカダイガク,その他文系学部
4951,1,2,384,992,2,東京理科大学,トウキヨウリカダイガク,その他理系学部
4952,0,2,7384,11O,1,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,科学教育研究科
4953,0,2,7384,12F,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,総合化学研究科
4954,0,2,7384,293,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,国際火災科学研究科
4955,0,2,7384,525,1,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,イノベーション研究科
4956,0,2,7384,696,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,基礎工学研究科
4957,0,2,7384,702,1,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,経営学研究科
4958,0,2,7384,739,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,工学研究科
4959,0,2,7384,868,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,生命科学研究科
4960,0,2,7384,955,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,薬学研究科
4961,0,2,7384,958,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,理学研究科
4962,0,2,7384,963,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,理工学研究科
4963,0,2,7384,994,1,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,その他文系研究科
4964,0,2,7384,995,2,東京理科大学大学院,トウキヨウリカダイガクダイガクイン,その他理系研究科
4965,1,2,547,75,1,同志社女子大学,ドウシシヤジヨシダイガク,現代社会学部
4966,1,2,547,76,1,同志社女子大学,ドウシシヤジヨシダイガク,学芸学部
4967,1,2,547,94,1,同志社女子大学,ドウシシヤジヨシダイガク,生活科学部
4968,1,2,547,12O,1,同志社女子大学,ドウシシヤジヨシダイガク,表象文化学部
4969,1,2,547,161,2,同志社女子大学,ドウシシヤジヨシダイガク,薬学部
4970,1,2,547,693,2,同志社女子大学,ドウシシヤジヨシダイガク,看護学部
4971,1,2,547,991,1,同志社女子大学,ドウシシヤジヨシダイガク,その他文系学部
4972,1,2,547,992,2,同志社女子大学,ドウシシヤジヨシダイガク,その他理系学部
4973,0,2,7547,183,1,同志社女子大学大学院,ドウシシヤジヨシダイガクダイガクイン,国際社会システム研究科
4974,0,2,7547,692,2,同志社女子大学大学院,ドウシシヤジヨシダイガクダイガクイン,看護学研究科
4975,0,2,7547,856,2,同志社女子大学大学院,ドウシシヤジヨシダイガクダイガクイン,生活科学研究科
4976,0,2,7547,856,1,同志社女子大学大学院,ドウシシヤジヨシダイガクダイガクイン,生活科学研究科
4977,0,2,7547,929,1,同志社女子大学大学院,ドウシシヤジヨシダイガクダイガクイン,文学研究科
4978,0,2,7547,955,2,同志社女子大学大学院,ドウシシヤジヨシダイガクダイガクイン,薬学研究科
4979,0,2,7547,994,1,同志社女子大学大学院,ドウシシヤジヨシダイガクダイガクイン,その他文系研究科
4980,0,2,7547,995,2,同志社女子大学大学院,ドウシシヤジヨシダイガクダイガクイン,その他理系研究科
4981,1,2,545,1,1,同志社大学,ドウシシヤダイガク,法学部
4982,1,2,545,4,1,同志社大学,ドウシシヤダイガク,経済学部
4983,1,2,545,9,1,同志社大学,ドウシシヤダイガク,商学部
4984,1,2,545,16,1,同志社大学,ドウシシヤダイガク,社会学部
4985,1,2,545,41,1,同志社大学,ドウシシヤダイガク,文学部
4986,1,2,545,66,1,同志社大学,ドウシシヤダイガク,文化情報学部
4987,1,2,545,09K,2,同志社大学,ドウシシヤダイガク,生命医科学部
4988,1,2,545,102,2,同志社大学,ドウシシヤダイガク,理工学部
4989,1,2,545,323,1,同志社大学,ドウシシヤダイガク,心理学部
4990,1,2,545,364,1,同志社大学,ドウシシヤダイガク,政策学部
4991,1,2,545,500,1,同志社大学,ドウシシヤダイガク,グローバル・コミュニケーション学部
4992,1,2,545,500,2,同志社大学,ドウシシヤダイガク,グローバル・コミュニケーション学部
4993,1,2,545,577,1,同志社大学,ドウシシヤダイガク,グローバル地域文化学部
4994,1,2,545,659,1,同志社大学,ドウシシヤダイガク,スポーツ健康科学部
4995,1,2,545,820,1,同志社大学,ドウシシヤダイガク,神学部
4996,1,2,545,991,1,同志社大学,ドウシシヤダイガク,その他文系学部
4997,1,2,545,992,2,同志社大学,ドウシシヤダイガク,その他理系学部
4998,0,2,7545,03G,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,グローバル・スタディーズ研究科
4999,0,2,7545,09J,2,同志社大学大学院,ドウシシヤダイガクダイガクイン,生命医科学研究科
5000,0,2,7545,174,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,司法研究科
5001,0,2,7545,177,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,文化情報学研究科
5002,0,2,7545,197,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,ビジネス研究科
5003,0,2,7545,559,2,同志社大学大学院,ドウシシヤダイガクダイガクイン,脳科学研究科
5004,0,2,7545,658,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,スポーツ健康科学研究科
5005,0,2,7545,714,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,経済学研究科
5006,0,2,7545,777,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,社会学研究科
5007,0,2,7545,792,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,商学研究科
5008,0,2,7545,816,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,心理学研究科
5009,0,2,7545,819,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,神学研究科
5010,0,2,7545,877,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,総合政策科学研究科
5011,0,2,7545,929,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,文学研究科
5012,0,2,7545,942,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,法学研究科
5013,0,2,7545,963,2,同志社大学大学院,ドウシシヤダイガクダイガクイン,理工学研究科
5014,0,2,7545,994,1,同志社大学大学院,ドウシシヤダイガクダイガクイン,その他文系研究科
5015,0,2,7545,995,2,同志社大学大学院,ドウシシヤダイガクダイガクイン,その他理系研究科
5016,1,2,795,249,2,東都医療大学,トウトイリヨウダイガク,ヒューマンケア学部
5017,1,2,795,477,2,東都医療大学,トウトイリヨウダイガク,管理栄養学部
5018,1,2,795,905,2,東都医療大学,トウトイリヨウダイガク,幕張ヒューマンケア学部
5019,1,2,795,991,1,東都医療大学,トウトイリヨウダイガク,その他文系学部
5020,1,2,795,992,2,東都医療大学,トウトイリヨウダイガク,その他理系学部
5021,1,2,204,7,1,道都大学,ドウトダイガク,経営学部
5022,1,2,204,20,1,道都大学,ドウトダイガク,社会福祉学部
5023,1,2,204,86,1,道都大学,ドウトダイガク,美術学部
5024,1,2,204,86,2,道都大学,ドウトダイガク,美術学部
5025,1,2,204,991,1,道都大学,ドウトダイガク,その他文系学部
5026,1,2,204,992,2,道都大学,ドウトダイガク,その他理系学部
5027,1,2,879,674,1,東邦音楽大学,トウホウオンガクダイガク,音楽学部
5028,1,2,879,991,1,東邦音楽大学,トウホウオンガクダイガク,その他文系学部
5029,1,2,879,992,2,東邦音楽大学,トウホウオンガクダイガク,その他理系学部
5030,0,2,7879,676,1,東邦音楽大学大学院,トウホウオンガクダイガクダイガクイン,音楽研究科
5031,0,2,7879,994,1,東邦音楽大学大学院,トウホウオンガクダイガクダイガクイン,その他文系研究科
5032,0,2,7879,995,2,東邦音楽大学大学院,トウホウオンガクダイガクダイガクイン,その他理系研究科
5033,1,2,890,674,1,桐朋学園大学,トウホウガクエンダイガク,音楽学部
5034,1,2,890,991,1,桐朋学園大学,トウホウガクエンダイガク,その他文系学部
5035,1,2,890,992,2,桐朋学園大学,トウホウガクエンダイガク,その他理系学部
5036,0,2,7890,676,1,桐朋学園大学院大学,トウホウガクエンダイガクインダイガク,音楽研究科
5037,0,2,7890,994,1,桐朋学園大学院大学,トウホウガクエンダイガクインダイガク,その他文系研究科
5038,0,2,7890,995,2,桐朋学園大学院大学,トウホウガクエンダイガクインダイガク,その他理系研究科
5039,1,2,385,99,2,東邦大学,トウホウダイガク,健康科学部
5040,1,2,385,101,2,東邦大学,トウホウダイガク,理学部
5041,1,2,385,161,2,東邦大学,トウホウダイガク,薬学部
5042,1,2,385,171,2,東邦大学,トウホウダイガク,医学部
5043,1,2,385,693,2,東邦大学,トウホウダイガク,看護学部
5044,1,2,385,991,1,東邦大学,トウホウダイガク,その他文系学部
5045,1,2,385,992,2,東邦大学,トウホウダイガク,その他理系学部
